step,batch_loss,lr
777,6.124031e+02,7.770000e-05
778,6.131996e+02,7.780000e-05
779,6.046594e+02,7.790000e-05
780,6.107873e+02,7.800000e-05
781,6.044828e+02,7.810000e-05
782,5.985716e+02,7.820000e-05
783,6.046474e+02,7.830000e-05
784,5.981374e+02,7.840000e-05
785,5.871495e+02,7.850000e-05
786,5.884391e+02,7.860000e-05
787,6.055452e+02,7.870000e-05
788,6.159910e+02,7.880000e-05
789,5.987767e+02,7.890000e-05
790,6.119054e+02,7.900000e-05
791,6.384050e+02,7.910000e-05
792,6.031542e+02,7.920000e-05
793,5.997662e+02,7.930000e-05
794,6.205212e+02,7.940000e-05
795,6.143742e+02,7.950000e-05
796,6.045275e+02,7.960000e-05
797,6.191267e+02,7.970000e-05
798,6.026445e+02,7.980000e-05
799,6.154625e+02,7.990000e-05
800,6.071771e+02,8.000000e-05
801,6.065599e+02,8.010000e-05
802,6.080659e+02,8.020000e-05
803,6.124774e+02,8.030000e-05
804,6.160205e+02,8.040000e-05
805,6.245144e+02,8.050000e-05
806,6.311614e+02,8.060000e-05
807,6.254058e+02,8.070000e-05
808,6.347057e+02,8.080000e-05
809,6.356848e+02,8.090000e-05
810,6.483043e+02,8.100000e-05
811,6.320531e+02,8.110000e-05
812,6.387958e+02,8.120000e-05
813,6.382670e+02,8.130000e-05
814,6.273267e+02,8.140000e-05
815,6.362571e+02,8.150000e-05
816,6.437189e+02,8.160000e-05
817,6.335116e+02,8.170000e-05
818,6.360142e+02,8.180000e-05
819,6.598218e+02,8.190000e-05
820,6.522672e+02,8.200000e-05
821,6.224863e+02,8.210000e-05
822,6.280165e+02,8.220000e-05
823,6.469646e+02,8.230000e-05
824,6.287003e+02,8.240000e-05
825,6.514964e+02,8.250000e-05
826,6.598948e+02,8.260000e-05
827,6.396398e+02,8.270000e-05
828,6.417165e+02,8.280000e-05
829,6.489575e+02,8.290000e-05
830,6.651893e+02,8.300000e-05
831,6.359013e+02,8.310000e-05
832,6.435277e+02,8.320000e-05
833,6.749274e+02,8.330000e-05
834,6.538032e+02,8.340000e-05
835,6.434537e+02,8.350000e-05
836,6.527974e+02,8.360000e-05
837,6.737695e+02,8.370000e-05
838,6.547560e+02,8.380000e-05
839,6.515043e+02,8.390000e-05
840,6.585386e+02,8.400000e-05
841,6.431078e+02,8.410000e-05
842,6.636147e+02,8.420000e-05
843,6.569257e+02,8.430000e-05
844,6.651805e+02,8.440000e-05
845,6.595869e+02,8.450000e-05
846,6.464105e+02,8.460000e-05
847,6.592864e+02,8.470000e-05
848,6.563774e+02,8.480000e-05
849,6.779942e+02,8.490000e-05
850,6.845349e+02,8.500000e-05
851,6.762172e+02,8.510000e-05
852,6.728636e+02,8.520000e-05
853,6.691592e+02,8.530000e-05
854,6.739342e+02,8.540000e-05
855,6.783396e+02,8.550000e-05
856,6.791221e+02,8.560000e-05
857,6.724174e+02,8.570000e-05
858,6.792967e+02,8.580000e-05
859,6.873557e+02,8.590000e-05
860,7.087029e+02,8.600000e-05
861,7.201270e+02,8.610000e-05
862,6.841341e+02,8.620000e-05
863,7.014382e+02,8.630000e-05
864,6.996736e+02,8.640000e-05
865,6.876166e+02,8.650000e-05
866,6.821609e+02,8.660000e-05
867,7.043298e+02,8.670000e-05
868,6.973646e+02,8.680000e-05
869,6.815737e+02,8.690000e-05
870,7.083000e+02,8.700000e-05
871,7.165917e+02,8.710000e-05
872,6.768615e+02,8.720000e-05
873,6.893320e+02,8.730000e-05
874,7.129370e+02,8.740000e-05
875,7.187897e+02,8.750000e-05
876,6.849841e+02,8.760000e-05
877,6.984586e+02,8.770000e-05
878,7.210574e+02,8.780000e-05
879,6.954495e+02,8.790000e-05
880,6.828908e+02,8.800000e-05
881,6.835918e+02,8.810000e-05
882,6.843795e+02,8.820000e-05
883,7.108553e+02,8.830000e-05
884,7.166074e+02,8.840000e-05
885,7.151887e+02,8.850000e-05
886,7.120752e+02,8.860000e-05
887,7.064360e+02,8.870000e-05
888,6.976027e+02,8.880000e-05
889,7.226766e+02,8.890000e-05
890,7.309891e+02,8.900000e-05
891,7.109918e+02,8.910000e-05
892,7.160546e+02,8.920000e-05
893,7.434543e+02,8.930000e-05
894,7.321353e+02,8.940000e-05
895,6.874902e+02,8.950000e-05
896,7.080603e+02,8.960000e-05
897,7.304924e+02,8.970000e-05
898,7.102557e+02,8.980000e-05
899,7.032110e+02,8.990000e-05
900,7.191702e+02,9.000000e-05
901,7.105571e+02,9.010000e-05
902,7.144116e+02,9.020000e-05
903,7.127642e+02,9.030000e-05
904,7.320903e+02,9.040000e-05
905,7.304421e+02,9.050000e-05
906,6.992411e+02,9.060000e-05
907,6.959023e+02,9.070000e-05
908,7.332939e+02,9.080000e-05
909,7.258245e+02,9.090000e-05
910,7.034354e+02,9.100000e-05
911,7.148262e+02,9.110000e-05
912,7.350126e+02,9.120000e-05
913,7.137798e+02,9.130000e-05
914,7.022990e+02,9.140000e-05
915,6.983831e+02,9.150000e-05
916,7.093378e+02,9.160000e-05
917,7.304782e+02,9.170000e-05
918,7.272455e+02,9.180000e-05
919,7.281917e+02,9.190000e-05
920,7.317708e+02,9.200000e-05
921,7.556193e+02,9.210000e-05
922,7.760553e+02,9.220000e-05
923,7.550627e+02,9.230000e-05
924,7.409238e+02,9.240000e-05
925,7.638101e+02,9.250000e-05
926,7.446365e+02,9.260000e-05
927,7.337968e+02,9.270000e-05
928,7.681733e+02,9.280000e-05
929,7.738664e+02,9.290000e-05
930,7.318872e+02,9.300000e-05
931,7.233293e+02,9.310000e-05
932,7.434271e+02,9.320000e-05
933,7.256038e+02,9.330000e-05
934,7.201268e+02,9.340000e-05
935,7.308685e+02,9.350000e-05
936,7.128991e+02,9.360000e-05
937,7.257480e+02,9.370000e-05
938,7.461360e+02,9.380000e-05
939,7.461113e+02,9.390000e-05
940,7.379069e+02,9.400000e-05
941,7.466843e+02,9.410000e-05
942,7.529323e+02,9.420000e-05
943,7.415192e+02,9.430000e-05
944,7.401720e+02,9.440000e-05
945,7.200947e+02,9.450000e-05
946,7.126093e+02,9.460000e-05
947,7.243335e+02,9.470000e-05
948,7.401888e+02,9.480000e-05
949,7.427741e+02,9.490000e-05
950,7.379686e+02,9.500000e-05
951,7.376127e+02,9.510000e-05
952,7.203878e+02,9.520000e-05
953,7.057139e+02,9.530000e-05
954,7.185547e+02,9.540000e-05
955,7.166938e+02,9.550000e-05
956,7.331014e+02,9.560000e-05
957,7.364075e+02,9.570000e-05
958,7.321847e+02,9.580000e-05
959,7.302367e+02,9.590000e-05
960,7.426371e+02,9.600000e-05
961,7.174177e+02,9.610000e-05
962,7.389048e+02,9.620000e-05
963,7.342043e+02,9.630000e-05
964,7.313234e+02,9.640000e-05
965,7.188390e+02,9.650000e-05
966,7.545015e+02,9.660000e-05
967,7.538504e+02,9.670000e-05
968,7.038790e+02,9.680000e-05
969,7.202676e+02,9.690000e-05
970,7.703272e+02,9.700000e-05
971,7.235125e+02,9.710000e-05
972,7.144236e+02,9.720000e-05
973,7.412048e+02,9.730000e-05
974,7.586607e+02,9.740000e-05
975,7.651912e+02,9.750000e-05
976,7.893657e+02,9.760000e-05
977,7.907245e+02,9.770000e-05
978,7.418312e+02,9.780000e-05
979,7.245030e+02,9.790000e-05
980,7.573692e+02,9.800000e-05
981,7.680617e+02,9.810000e-05
982,7.256689e+02,9.820000e-05
983,7.120784e+02,9.830000e-05
984,7.282654e+02,9.840000e-05
985,7.182765e+02,9.850000e-05
986,7.229630e+02,9.860000e-05
987,7.165577e+02,9.870000e-05
988,7.229272e+02,9.880000e-05
989,7.387036e+02,9.890000e-05
990,7.609982e+02,9.900000e-05
991,7.611273e+02,9.910000e-05
992,7.602342e+02,9.920000e-05
993,7.362891e+02,9.930000e-05
994,7.539514e+02,9.940000e-05
995,7.419067e+02,9.950000e-05
996,7.197914e+02,9.960000e-05
997,7.143822e+02,9.970000e-05
998,7.429022e+02,9.980000e-05
999,7.316198e+02,9.990000e-05
1000,7.174257e+02,1.000000e-04
1001,7.445098e+02,1.001000e-04
1002,7.442134e+02,1.002000e-04
1003,7.218518e+02,1.003000e-04
1004,7.245328e+02,1.004000e-04
1005,7.549240e+02,1.005000e-04
1006,7.463447e+02,1.006000e-04
1007,7.547591e+02,1.007000e-04
1008,7.994820e+02,1.008000e-04
1009,7.713450e+02,1.009000e-04
1010,7.295311e+02,1.010000e-04
1011,7.196357e+02,1.011000e-04
1012,7.410807e+02,1.012000e-04
1013,7.538020e+02,1.013000e-04
1014,7.616157e+02,1.014000e-04
1015,7.615303e+02,1.015000e-04
1016,7.728302e+02,1.016000e-04
1017,7.397590e+02,1.017000e-04
1018,7.489165e+02,1.018000e-04
1019,7.476498e+02,1.019000e-04
1020,7.465861e+02,1.020000e-04
1021,7.364984e+02,1.021000e-04
1022,7.546660e+02,1.022000e-04
1023,7.501492e+02,1.023000e-04
1024,7.152108e+02,1.024000e-04
1025,7.382221e+02,1.025000e-04
1026,7.669119e+02,1.026000e-04
1027,7.453577e+02,1.027000e-04
1028,7.196266e+02,1.028000e-04
1029,7.169619e+02,1.029000e-04
1030,7.553311e+02,1.030000e-04
1031,7.430973e+02,1.031000e-04
1032,7.318934e+02,1.032000e-04
1033,7.586033e+02,1.033000e-04
1034,7.798005e+02,1.034000e-04
1035,7.941542e+02,1.035000e-04
1036,7.449679e+02,1.036000e-04
1037,7.518058e+02,1.037000e-04
1038,8.093046e+02,1.038000e-04
1039,7.842325e+02,1.039000e-04
1040,7.482484e+02,1.040000e-04
1041,7.570743e+02,1.041000e-04
1042,7.788962e+02,1.042000e-04
1043,7.761929e+02,1.043000e-04
1044,7.833809e+02,1.044000e-04
1045,7.775514e+02,1.045000e-04
1046,7.672568e+02,1.046000e-04
1047,7.634793e+02,1.047000e-04
1048,7.695243e+02,1.048000e-04
1049,7.404714e+02,1.049000e-04
1050,7.472228e+02,1.050000e-04
1051,7.726150e+02,1.051000e-04
1052,7.514169e+02,1.052000e-04
1053,7.384437e+02,1.053000e-04
1054,7.788754e+02,1.054000e-04
1055,7.653344e+02,1.055000e-04
1056,7.771785e+02,1.056000e-04
1057,7.970801e+02,1.057000e-04
1058,7.786283e+02,1.058000e-04
1059,7.476502e+02,1.059000e-04
1060,7.679841e+02,1.060000e-04
1061,7.824956e+02,1.061000e-04
1062,7.680858e+02,1.062000e-04
1063,7.323898e+02,1.063000e-04
1064,7.394021e+02,1.064000e-04
1065,7.473520e+02,1.065000e-04
1066,7.485703e+02,1.066000e-04
1067,7.586503e+02,1.067000e-04
1068,7.554191e+02,1.068000e-04
1069,7.525175e+02,1.069000e-04
1070,7.509972e+02,1.070000e-04
1071,7.812749e+02,1.071000e-04
1072,8.260229e+02,1.072000e-04
1073,7.907100e+02,1.073000e-04
1074,7.544052e+02,1.074000e-04
1075,7.836452e+02,1.075000e-04
1076,8.360432e+02,1.076000e-04
1077,7.746340e+02,1.077000e-04
1078,7.439920e+02,1.078000e-04
1079,7.715284e+02,1.079000e-04
1080,7.749333e+02,1.080000e-04
1081,7.503382e+02,1.081000e-04
1082,7.660235e+02,1.082000e-04
1083,7.690239e+02,1.083000e-04
1084,7.550095e+02,1.084000e-04
1085,7.651265e+02,1.085000e-04
1086,8.012720e+02,1.086000e-04
1087,7.643948e+02,1.087000e-04
1088,7.263596e+02,1.088000e-04
1089,7.450198e+02,1.089000e-04
1090,7.532610e+02,1.090000e-04
1091,7.179583e+02,1.091000e-04
1092,7.458176e+02,1.092000e-04
1093,7.925089e+02,1.093000e-04
1094,7.528286e+02,1.094000e-04
1095,7.312617e+02,1.095000e-04
1096,7.889143e+02,1.096000e-04
1097,8.102583e+02,1.097000e-04
1098,7.547049e+02,1.098000e-04
1099,7.501590e+02,1.099000e-04
1100,8.341708e+02,1.100000e-04
1101,8.072656e+02,1.101000e-04
1102,7.352521e+02,1.102000e-04
1103,7.573682e+02,1.103000e-04
1104,7.974178e+02,1.104000e-04
1105,7.740303e+02,1.105000e-04
1106,7.726320e+02,1.106000e-04
1107,7.861407e+02,1.107000e-04
1108,7.739769e+02,1.108000e-04
1109,7.541896e+02,1.109000e-04
1110,7.607788e+02,1.110000e-04
1111,7.759399e+02,1.111000e-04
1112,7.869922e+02,1.112000e-04
1113,8.033649e+02,1.113000e-04
1114,7.593502e+02,1.114000e-04
1115,7.332884e+02,1.115000e-04
1116,8.193093e+02,1.116000e-04
1117,8.111707e+02,1.117000e-04
1118,7.488667e+02,1.118000e-04
1119,7.816649e+02,1.119000e-04
1120,8.074122e+02,1.120000e-04
1121,7.339099e+02,1.121000e-04
1122,7.594146e+02,1.122000e-04
1123,7.992130e+02,1.123000e-04
1124,7.803891e+02,1.124000e-04
1125,7.563267e+02,1.125000e-04
1126,7.681896e+02,1.126000e-04
1127,7.683642e+02,1.127000e-04
1128,7.714195e+02,1.128000e-04
1129,7.475536e+02,1.129000e-04
1130,7.176475e+02,1.130000e-04
1131,7.432276e+02,1.131000e-04
1132,7.610662e+02,1.132000e-04
1133,7.558497e+02,1.133000e-04
1134,7.249333e+02,1.134000e-04
1135,7.274818e+02,1.135000e-04
1136,7.242877e+02,1.136000e-04
1137,7.452021e+02,1.137000e-04
1138,7.341149e+02,1.138000e-04
1139,7.645186e+02,1.139000e-04
1140,7.510660e+02,1.140000e-04
1141,7.442012e+02,1.141000e-04
1142,7.269917e+02,1.142000e-04
1143,7.552502e+02,1.143000e-04
1144,7.617978e+02,1.144000e-04
1145,7.664539e+02,1.145000e-04
1146,7.884122e+02,1.146000e-04
1147,7.774478e+02,1.147000e-04
1148,7.737548e+02,1.148000e-04
1149,7.720363e+02,1.149000e-04
1150,7.668887e+02,1.150000e-04
1151,7.776475e+02,1.151000e-04
1152,7.588489e+02,1.152000e-04
1153,7.595952e+02,1.153000e-04
1154,7.474612e+02,1.154000e-04
1155,7.394018e+02,1.155000e-04
1156,7.636967e+02,1.156000e-04
1157,7.530034e+02,1.157000e-04
1158,7.219230e+02,1.158000e-04
1159,7.470229e+02,1.159000e-04
1160,7.407020e+02,1.160000e-04
1161,7.414802e+02,1.161000e-04
1162,7.551166e+02,1.162000e-04
1163,7.494985e+02,1.163000e-04
1164,7.163936e+02,1.164000e-04
1165,7.291521e+02,1.165000e-04
1166,7.514386e+02,1.166000e-04
1167,7.189304e+02,1.167000e-04
1168,7.155259e+02,1.168000e-04
1169,7.348550e+02,1.169000e-04
1170,7.716340e+02,1.170000e-04
1171,7.302585e+02,1.171000e-04
1172,7.048679e+02,1.172000e-04
1173,7.455731e+02,1.173000e-04
1174,7.702961e+02,1.174000e-04
1175,7.450041e+02,1.175000e-04
1176,7.396987e+02,1.176000e-04
1177,7.570151e+02,1.177000e-04
1178,7.715189e+02,1.178000e-04
1179,7.326542e+02,1.179000e-04
1180,7.368253e+02,1.180000e-04
1181,7.772519e+02,1.181000e-04
1182,8.003616e+02,1.182000e-04
1183,7.527293e+02,1.183000e-04
1184,7.548247e+02,1.184000e-04
1185,7.876680e+02,1.185000e-04
1186,7.846055e+02,1.186000e-04
1187,7.531268e+02,1.187000e-04
1188,7.335469e+02,1.188000e-04
1189,7.537536e+02,1.189000e-04
1190,7.426383e+02,1.190000e-04
1191,7.292976e+02,1.191000e-04
1192,7.336247e+02,1.192000e-04
1193,7.622924e+02,1.193000e-04
1194,7.527906e+02,1.194000e-04
1195,7.419382e+02,1.195000e-04
1196,7.620782e+02,1.196000e-04
1197,7.791625e+02,1.197000e-04
1198,7.580034e+02,1.198000e-04
1199,7.365633e+02,1.199000e-04
1200,7.275634e+02,1.200000e-04
1201,7.548016e+02,1.201000e-04
1202,7.664991e+02,1.202000e-04
1203,7.516557e+02,1.203000e-04
1204,7.382466e+02,1.204000e-04
1205,7.549504e+02,1.205000e-04
1206,7.674490e+02,1.206000e-04
1207,7.679268e+02,1.207000e-04
1208,7.417432e+02,1.208000e-04
1209,7.419990e+02,1.209000e-04
1210,7.483724e+02,1.210000e-04
1211,7.424968e+02,1.211000e-04
1212,7.404926e+02,1.212000e-04
1213,7.529423e+02,1.213000e-04
1214,7.735127e+02,1.214000e-04
1215,7.534438e+02,1.215000e-04
1216,7.211602e+02,1.216000e-04
1217,7.316408e+02,1.217000e-04
1218,7.775202e+02,1.218000e-04
1219,7.917438e+02,1.219000e-04
1220,7.365347e+02,1.220000e-04
1221,7.231433e+02,1.221000e-04
1222,7.602962e+02,1.222000e-04
1223,7.321535e+02,1.223000e-04
1224,7.464067e+02,1.224000e-04
1225,7.587512e+02,1.225000e-04
1226,7.863233e+02,1.226000e-04
1227,7.718497e+02,1.227000e-04
1228,7.458735e+02,1.228000e-04
1229,7.544120e+02,1.229000e-04
1230,7.860598e+02,1.230000e-04
1231,7.730133e+02,1.231000e-04
1232,7.730760e+02,1.232000e-04
1233,7.772631e+02,1.233000e-04
1234,7.772924e+02,1.234000e-04
1235,7.656252e+02,1.235000e-04
1236,7.234858e+02,1.236000e-04
1237,7.493858e+02,1.237000e-04
1238,7.587036e+02,1.238000e-04
1239,7.304509e+02,1.239000e-04
1240,7.245713e+02,1.240000e-04
1241,7.573058e+02,1.241000e-04
1242,7.592941e+02,1.242000e-04
1243,7.221781e+02,1.243000e-04
1244,7.592001e+02,1.244000e-04
1245,7.530104e+02,1.245000e-04
1246,7.329651e+02,1.246000e-04
1247,7.334607e+02,1.247000e-04
1248,7.669818e+02,1.248000e-04
1249,7.308844e+02,1.249000e-04
1250,7.189332e+02,1.250000e-04
1251,7.607668e+02,1.251000e-04
1252,7.720651e+02,1.252000e-04
1253,7.477779e+02,1.253000e-04
1254,7.378429e+02,1.254000e-04
1255,7.626525e+02,1.255000e-04
1256,7.460962e+02,1.256000e-04
1257,7.433979e+02,1.257000e-04
1258,7.463795e+02,1.258000e-04
1259,7.491366e+02,1.259000e-04
1260,7.666628e+02,1.260000e-04
1261,7.614733e+02,1.261000e-04
1262,7.261875e+02,1.262000e-04
1263,7.044070e+02,1.263000e-04
1264,7.533342e+02,1.264000e-04
1265,7.460294e+02,1.265000e-04
1266,7.132635e+02,1.266000e-04
1267,7.036506e+02,1.267000e-04
1268,7.303843e+02,1.268000e-04
1269,7.437144e+02,1.269000e-04
1270,7.101586e+02,1.270000e-04
1271,7.241939e+02,1.271000e-04
1272,7.435351e+02,1.272000e-04
1273,7.049253e+02,1.273000e-04
1274,6.923331e+02,1.274000e-04
1275,7.345713e+02,1.275000e-04
1276,7.619455e+02,1.276000e-04
1277,7.306039e+02,1.277000e-04
1278,7.550244e+02,1.278000e-04
1279,7.570927e+02,1.279000e-04
1280,7.326462e+02,1.280000e-04
1281,6.988813e+02,1.281000e-04
1282,7.423687e+02,1.282000e-04
1283,7.348531e+02,1.283000e-04
1284,7.105264e+02,1.284000e-04
1285,7.107228e+02,1.285000e-04
1286,6.874602e+02,1.286000e-04
1287,6.915504e+02,1.287000e-04
1288,7.226552e+02,1.288000e-04
1289,7.003083e+02,1.289000e-04
1290,6.648764e+02,1.290000e-04
1291,6.868760e+02,1.291000e-04
1292,6.908877e+02,1.292000e-04
1293,6.852581e+02,1.293000e-04
1294,6.933275e+02,1.294000e-04
1295,6.771387e+02,1.295000e-04
1296,6.958486e+02,1.296000e-04
1297,7.107632e+02,1.297000e-04
1298,7.084225e+02,1.298000e-04
1299,6.715309e+02,1.299000e-04
1300,6.889067e+02,1.300000e-04
1301,7.028304e+02,1.301000e-04
1302,6.814648e+02,1.302000e-04
1303,6.599909e+02,1.303000e-04
1304,7.224249e+02,1.304000e-04
1305,7.829257e+02,1.305000e-04
1306,7.237389e+02,1.306000e-04
1307,7.044238e+02,1.307000e-04
1308,7.432440e+02,1.308000e-04
1309,7.667144e+02,1.309000e-04
1310,7.201938e+02,1.310000e-04
1311,7.090983e+02,1.311000e-04
1312,7.666782e+02,1.312000e-04
1313,7.356668e+02,1.313000e-04
1314,7.005519e+02,1.314000e-04
1315,7.297554e+02,1.315000e-04
1316,7.279515e+02,1.316000e-04
1317,7.157931e+02,1.317000e-04
1318,7.396950e+02,1.318000e-04
1319,7.191487e+02,1.319000e-04
1320,6.862595e+02,1.320000e-04
1321,7.148567e+02,1.321000e-04
1322,7.443527e+02,1.322000e-04
1323,7.464894e+02,1.323000e-04
1324,7.545595e+02,1.324000e-04
1325,7.435985e+02,1.325000e-04
1326,7.210661e+02,1.326000e-04
1327,7.213744e+02,1.327000e-04
1328,7.384465e+02,1.328000e-04
1329,7.298979e+02,1.329000e-04
1330,7.206565e+02,1.330000e-04
1331,7.291053e+02,1.331000e-04
1332,7.244283e+02,1.332000e-04
1333,7.362549e+02,1.333000e-04
1334,7.237039e+02,1.334000e-04
1335,7.018998e+02,1.335000e-04
1336,6.884409e+02,1.336000e-04
1337,7.281378e+02,1.337000e-04
1338,7.482979e+02,1.338000e-04
1339,7.092849e+02,1.339000e-04
1340,6.840730e+02,1.340000e-04
1341,7.056503e+02,1.341000e-04
1342,7.375242e+02,1.342000e-04
1343,7.267477e+02,1.343000e-04
1344,6.899152e+02,1.344000e-04
1345,6.911844e+02,1.345000e-04
1346,7.276019e+02,1.346000e-04
1347,7.385190e+02,1.347000e-04
1348,7.123494e+02,1.348000e-04
1349,7.081744e+02,1.349000e-04
1350,7.269252e+02,1.350000e-04
1351,7.820999e+02,1.351000e-04
1352,7.636207e+02,1.352000e-04
1353,7.322213e+02,1.353000e-04
1354,7.438795e+02,1.354000e-04
1355,7.596923e+02,1.355000e-04
1356,7.385967e+02,1.356000e-04
1357,7.101095e+02,1.357000e-04
1358,7.256498e+02,1.358000e-04
1359,7.472139e+02,1.359000e-04
1360,7.264898e+02,1.360000e-04
1361,7.407245e+02,1.361000e-04
1362,7.655920e+02,1.362000e-04
1363,7.236398e+02,1.363000e-04
1364,6.869684e+02,1.364000e-04
1365,7.568621e+02,1.365000e-04
1366,7.830436e+02,1.366000e-04
1367,7.092909e+02,1.367000e-04
1368,6.706804e+02,1.368000e-04
1369,7.111700e+02,1.369000e-04
1370,7.333036e+02,1.370000e-04
1371,6.885792e+02,1.371000e-04
1372,6.886550e+02,1.372000e-04
1373,7.538262e+02,1.373000e-04
1374,7.492344e+02,1.374000e-04
1375,6.824592e+02,1.375000e-04
1376,6.827629e+02,1.376000e-04
1377,7.092021e+02,1.377000e-04
1378,6.929890e+02,1.378000e-04
1379,6.676581e+02,1.379000e-04
1380,7.043038e+02,1.380000e-04
1381,7.357195e+02,1.381000e-04
1382,7.109352e+02,1.382000e-04
1383,6.822752e+02,1.383000e-04
1384,6.735178e+02,1.384000e-04
1385,7.122429e+02,1.385000e-04
1386,7.098132e+02,1.386000e-04
1387,6.919415e+02,1.387000e-04
1388,7.228895e+02,1.388000e-04
1389,7.579091e+02,1.389000e-04
1390,7.324010e+02,1.390000e-04
1391,7.193463e+02,1.391000e-04
1392,7.337197e+02,1.392000e-04
1393,7.455045e+02,1.393000e-04
1394,7.041289e+02,1.394000e-04
1395,6.708123e+02,1.395000e-04
1396,7.124260e+02,1.396000e-04
1397,7.255554e+02,1.397000e-04
1398,7.077711e+02,1.398000e-04
1399,7.031315e+02,1.399000e-04
1400,6.902030e+02,1.400000e-04
1401,6.886688e+02,1.401000e-04
1402,7.082223e+02,1.402000e-04
1403,7.234831e+02,1.403000e-04
1404,6.985357e+02,1.404000e-04
1405,6.895475e+02,1.405000e-04
1406,6.851331e+02,1.406000e-04
1407,6.980325e+02,1.407000e-04
1408,6.947567e+02,1.408000e-04
1409,6.877938e+02,1.409000e-04
1410,7.207256e+02,1.410000e-04
1411,6.940908e+02,1.411000e-04
1412,6.853916e+02,1.412000e-04
1413,6.948711e+02,1.413000e-04
1414,7.285235e+02,1.414000e-04
1415,7.330055e+02,1.415000e-04
1416,6.919578e+02,1.416000e-04
1417,7.022131e+02,1.417000e-04
1418,7.240375e+02,1.418000e-04
1419,6.862859e+02,1.419000e-04
1420,7.007805e+02,1.420000e-04
1421,7.107588e+02,1.421000e-04
1422,7.002585e+02,1.422000e-04
1423,6.947676e+02,1.423000e-04
1424,7.010411e+02,1.424000e-04
1425,6.909716e+02,1.425000e-04
1426,7.010757e+02,1.426000e-04
1427,7.269418e+02,1.427000e-04
1428,7.265526e+02,1.428000e-04
1429,7.160612e+02,1.429000e-04
1430,7.268417e+02,1.430000e-04
1431,7.534524e+02,1.431000e-04
1432,7.441358e+02,1.432000e-04
1433,7.136614e+02,1.433000e-04
1434,7.084797e+02,1.434000e-04
1435,7.206375e+02,1.435000e-04
1436,7.401555e+02,1.436000e-04
1437,7.269462e+02,1.437000e-04
1438,7.184701e+02,1.438000e-04
1439,7.156692e+02,1.439000e-04
1440,7.207761e+02,1.440000e-04
1441,7.113337e+02,1.441000e-04
1442,6.988354e+02,1.442000e-04
1443,7.029099e+02,1.443000e-04
1444,7.032826e+02,1.444000e-04
1445,7.040551e+02,1.445000e-04
1446,7.168572e+02,1.446000e-04
1447,7.039412e+02,1.447000e-04
1448,6.805410e+02,1.448000e-04
1449,6.742059e+02,1.449000e-04
1450,6.955967e+02,1.450000e-04
1451,7.003998e+02,1.451000e-04
1452,6.914999e+02,1.452000e-04
1453,6.951747e+02,1.453000e-04
1454,6.839836e+02,1.454000e-04
1455,6.925901e+02,1.455000e-04
1456,7.294893e+02,1.456000e-04
1457,7.006998e+02,1.457000e-04
1458,6.790027e+02,1.458000e-04
1459,6.777825e+02,1.459000e-04
1460,7.155133e+02,1.460000e-04
1461,7.185847e+02,1.461000e-04
1462,6.945696e+02,1.462000e-04
1463,6.810170e+02,1.463000e-04
1464,6.992793e+02,1.464000e-04
1465,6.874050e+02,1.465000e-04
1466,6.967731e+02,1.466000e-04
1467,6.930109e+02,1.467000e-04
1468,6.752835e+02,1.468000e-04
1469,6.893049e+02,1.469000e-04
1470,7.043583e+02,1.470000e-04
1471,7.267103e+02,1.471000e-04
1472,6.779911e+02,1.472000e-04
1473,6.605554e+02,1.473000e-04
1474,7.076169e+02,1.474000e-04
1475,7.103217e+02,1.475000e-04
1476,6.721206e+02,1.476000e-04
1477,7.042031e+02,1.477000e-04
1478,7.273229e+02,1.478000e-04
1479,6.911295e+02,1.479000e-04
1480,6.643526e+02,1.480000e-04
1481,6.970808e+02,1.481000e-04
1482,6.988519e+02,1.482000e-04
1483,6.594941e+02,1.483000e-04
1484,6.886937e+02,1.484000e-04
1485,7.158264e+02,1.485000e-04
1486,7.097741e+02,1.486000e-04
1487,6.594620e+02,1.487000e-04
